2
34 34
0.414760 -0.683623 0.567336 0.151515 1.000000
0.516943 -0.704966 0.594270 0.151515 1.000000
0.590909 -0.720575 0.621205 0.151515 1.000000
0.644880 -0.729690 0.648139 0.151515 1.000000
0.684497 -0.732578 0.675074 0.151515 1.000000
0.713320 -0.729637 0.702008 0.151515 1.000000
0.733520 -0.721090 0.728942 0.151515 1.000000
0.746336 -0.706898 0.755877 0.151515 1.000000
0.752314 -0.686726 0.782811 0.151515 1.000000
0.751374 -0.659920 0.809746 0.151515 1.000000
0.742718 -0.625460 0.836680 0.151515 1.000000
0.724572 -0.581935 0.863615 0.151515 1.000000
0.693678 -0.527607 0.890549 0.151515 1.000000
0.644464 -0.460804 0.917483 0.151515 1.000000
0.567990 -0.381254 0.944418 0.151515 1.000000
-0.588015 -0.399459 0.066987 0.166667 1.000000
-0.662348 -0.481620 0.093230 0.166667 1.000000
-0.709277 -0.549421 0.119474 0.166667 1.000000
-0.738309 -0.603937 0.145717 0.166667 1.000000
-0.755134 -0.647326 0.171960 0.166667 1.000000
-0.762992 -0.681586 0.198203 0.166667 1.000000
-0.763622 -0.708256 0.224446 0.166667 1.000000
-0.757801 -0.728415 0.250690 0.166667 1.000000
-0.745622 -0.742739 0.276933 0.166667 1.000000
-0.726579 -0.751551 0.303176 0.166667 1.000000
-0.699493 -0.754845 0.329419 0.166667 1.000000
-0.662248 -0.752288 0.355662 0.166667 1.000000
-0.611240 -0.743252 0.381906 0.166667 1.000000
-0.540398 -0.727031 0.408149 0.166667 1.000000
-0.439973 -0.703711 0.434392 0.166667 1.000000
-0.297259 -0.676691 0.460635 0.166667 1.000000
-0.106907 -0.656410 0.486878 0.166667 1.000000
0.106907 -0.656410 0.513122 0.166667 1.000000
0.297259 -0.676691 0.539365 0.166667 1.000000
0.439973 -0.703711 0.565608 0.166667 1.000000
0.540398 -0.727031 0.591851 0.166667 1.000000
0.611240 -0.743252 0.618094 0.166667 1.000000
0.662248 -0.752288 0.644338 0.166667 1.000000
0.699493 -0.754845 0.670581 0.166667 1.000000
0.726579 -0.751551 0.696824 0.166667 1.000000
0.745622 -0.742739 0.723067 0.166667 1.000000
0.757801 -0.728415 0.749310 0.166667 1.000000
0.763622 -0.708256 0.775554 0.166667 1.000000
0.762992 -0.681586 0.801797 0.166667 1.000000
0.755134 -0.647326 0.828040 0.166667 1.000000
0.738309 -0.603937 0.854283 0.166667 1.000000
0.709277 -0.549421 0.880526 0.166667 1.000000
0.662348 -0.481620 0.906770 0.166667 1.000000
0.588015 -0.399459 0.933013 0.166667 1.000000
-0.608659 -0.419592 0.079373 0.181818 1.000000
-0.680327 -0.504107 0.104866 0.181818 1.000000
-0.724673 -0.572601 0.130358 0.181818 1.000000
-0.751694 -0.627055 0.155851 0.181818 1.000000
-0.767132 -0.670130 0.181343 0.181818 1.000000
-0.774172 -0.704075 0.206836 0.181818 1.000000
-0.774499 -0.730548 0.232328 0.181818 1.000000
-0.768868 -0.750684 0.257821 0.181818 1.000000
-0.757389 -0.765178 0.283313 0.181818 1.000000
